transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_0f5699e2,CUST_95671,371078292959225,2024-10-10 22:34:37.301647+00:00,Retail,physical,Walmart,1352.38,BRL,Brazil,Unknown City,medium,Basic Credit,False,Edge,web,af2922f6d27404797f15be66f84da184,180.54.146.173,0,False,22,False,"{'num_transactions': 807, 'total_amount': 17557372.758946236, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1644897.3766889046}",False
TX_d557ec79,CUST_79877,5371633923439119,2024-10-02 03:55:57.876490+00:00,Travel,airlines,JetBlue,155652.81,JPY,Japan,Unknown City,medium,Gold Credit,False,Android App,mobile,31d325b95136ac904756c014ff3b2f17,195.90.74.22,1,True,3,False,"{'num_transactions': 167, 'total_amount': 5668260.450094888, 'unique_merchants': 84, 'unique_countries': 12, 'max_single_amount': 566571.0250989678}",False
TX_0293a97d,CUST_14575,5732388725280773,2024-10-05 07:49:13.615805+00:00,Entertainment,streaming,Hulu,333296.44,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,eda8cbaa02eebb69421a73ca34b14422,90.40.198.48,0,True,7,True,"{'num_transactions': 781, 'total_amount': 182275850.58666673, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4459952.096438248}",False
TX_3c05956e,CUST_64361,379739229741414,2024-10-06 12:22:19.624929+00:00,Healthcare,pharmacy,Walgreens,480.04,AUD,Australia,Unknown City,medium,Gold Credit,False,Chrome,web,3feece500ad3eb958de2e78f74b5f94c,116.238.167.182,0,False,12,True,"{'num_transactions': 1094, 'total_amount': 40848957.27981579, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4030854.2860326665}",False
TX_19cee92d,CUST_15082,6651726360903438,2024-10-07 02:52:19.929174+00:00,Healthcare,pharmacy,Walgreens,30.11,MXN,Mexico,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,24eb2ea47822c1af288ce3ce41229cc6,46.187.59.40,0,False,2,False,"{'num_transactions': 438, 'total_amount': 22058720.988066822, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2657280.869417709}",True
TX_b2b3a6a2,CUST_79180,5930465985280568,2024-10-18 08:57:54.755942+00:00,Grocery,online,Walmart Grocery,352.84,AUD,Australia,Unknown City,medium,Basic Debit,False,iOS App,mobile,109b95d4ab9895ac1a120831b61d5da5,47.34.238.106,0,False,8,False,"{'num_transactions': 309, 'total_amount': 2284059.245268053, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 630046.8613820847}",False
TX_dd627fc4,CUST_99650,6870575444981752,2024-10-20 06:03:41.900334+00:00,Gas,local,Local Gas Station,2194.92,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,08949a66aa527033af30a96cd8ae54f2,185.213.106.13,0,False,6,True,"{'num_transactions': 311, 'total_amount': 9156603.608774723, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1122697.6973208135}",False
TX_23a0da02,CUST_16071,4243628655063763,2024-10-26 14:01:04.607370+00:00,Education,online,Udemy,172.57,EUR,Germany,Unknown City,medium,Basic Credit,False,Android App,mobile,e765f7965f918b22bda672ce34c375b4,249.204.30.173,0,False,14,True,"{'num_transactions': 58, 'total_amount': 2159391.819839765, 'unique_merchants': 40, 'unique_countries': 8, 'max_single_amount': 557219.9351617548}",False
TX_080acea3,CUST_29795,378813663850774,2024-10-18 23:58:39.424403+00:00,Retail,physical,Macy's,30841.55,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,1c9406ba7f1c68602359d5806397f56c,110.160.189.175,0,False,23,False,"{'num_transactions': 331, 'total_amount': 12280565.853309529, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 840526.6017436279}",False
TX_ea4fb3fb,CUST_65792,5056255894963141,2024-10-03 15:35:28.408301+00:00,Gas,major,Shell,624.32,USD,USA,New York,large,Gold Credit,False,iOS App,mobile,8a7b956028b45c93bc6c02603e28eb33,74.101.96.93,0,False,15,False,"{'num_transactions': 463, 'total_amount': 6625745.197862912, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1008682.521564639}",False
TX_20da67fa,CUST_66987,5260667299784710,2024-10-22 16:07:54.624225+00:00,Entertainment,gaming,Xbox Live,252.38,USD,USA,San Diego,medium,Premium Debit,False,Chrome,web,628149ab67cb26ee591dca4489bc346f,251.128.145.4,0,True,16,False,"{'num_transactions': 350, 'total_amount': 12098637.754754962, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1153112.6496210657}",False
TX_3c752512,CUST_95733,6360495658476745,2024-10-16 08:36:25.506074+00:00,Healthcare,pharmacy,Rite Aid,613220.8,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,ac27fd7b14ac101e52e3a7c3480a13c5,35.151.122.252,1,False,8,False,"{'num_transactions': 492, 'total_amount': 17099029.147408083, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1684187.047373042}",False
TX_a3269f40,CUST_37754,6142384079683219,2024-10-22 01:10:33.868933+00:00,Healthcare,medical,Medical Center,3755.89,BRL,Brazil,Unknown City,medium,Premium Debit,False,Android App,mobile,872b751ae457bac63bbb7f32e7b50372,29.68.188.96,1,False,1,False,"{'num_transactions': 297, 'total_amount': 9325413.445501119, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 807511.7907664377}",True
TX_41cb2bfa,CUST_29191,5456982336931115,2024-10-30 14:34:25.635643+00:00,Restaurant,casual,Applebee's,30989.25,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Firefox,web,4384cc3fc0f6125d867be160d0c3d19f,241.78.201.163,1,False,14,False,"{'num_transactions': 11, 'total_amount': 33752.64626478529, 'unique_merchants': 11, 'unique_countries': 2, 'max_single_amount': 30989.24893263433}",False
TX_2567b711,CUST_24620,5036821587608866,2024-10-22 19:31:15.947850+00:00,Restaurant,casual,Red Lobster,199.18,GBP,UK,Unknown City,medium,Premium Debit,False,Chrome,web,eca8757927095fdbfc1fb6c7f777f7fe,56.238.20.166,0,False,19,False,"{'num_transactions': 441, 'total_amount': 103755815.44113572, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1176256.2056692361}",False
TX_aeecfb05,CUST_42593,6730580562867395,2024-10-07 02:23:38.081346+00:00,Entertainment,events,Ticketmaster,5011.12,BRL,Brazil,Unknown City,medium,Basic Debit,False,Android App,mobile,256b3bd36a85fb30909b8616112fdf8a,61.104.232.38,1,True,2,False,"{'num_transactions': 412, 'total_amount': 4236224.1474612495, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 601575.9262547622}",True
TX_2caab9a9,CUST_61007,5341740955009954,2024-10-15 05:10:29.134250+00:00,Retail,online,Etsy,547.33,CAD,Canada,Unknown City,medium,Basic Debit,False,Chrome,web,36d4682815077f6f1ff751983b7a0d40,11.7.175.69,0,False,5,False,"{'num_transactions': 43, 'total_amount': 551218.3691111694, 'unique_merchants': 34, 'unique_countries': 7, 'max_single_amount': 267003.1271378005}",False
TX_253456fe,CUST_68887,4438882772208505,2024-10-07 07:42:08.699173+00:00,Grocery,physical,Whole Foods,14301.32,MXN,Mexico,Unknown City,medium,Basic Credit,True,NFC Payment,pos,c839bad879f9997cb2d8fa0720e5d221,237.180.19.16,0,False,7,False,"{'num_transactions': 1145, 'total_amount': 27959140.29687452, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4762626.782435063}",True
TX_39a9b7c3,CUST_38032,379654536831727,2024-10-23 03:35:41.850009+00:00,Healthcare,pharmacy,DuaneReade,85.86,MXN,Mexico,Unknown City,medium,Basic Credit,False,Firefox,web,382d4c0a634367dac3345b1204cd08e8,240.177.235.118,1,False,3,False,"{'num_transactions': 41, 'total_amount': 2191197.4348098193, 'unique_merchants': 34, 'unique_countries': 8, 'max_single_amount': 1177352.8507034343}",True
TX_b45e4aa2,CUST_82830,4197226733727438,2024-10-15 23:57:42.228569+00:00,Grocery,online,FreshDirect,45510.36,JPY,Japan,Unknown City,medium,Gold Credit,False,iOS App,mobile,3b63ec19a9b2c75940a1e398eeaba873,186.162.50.117,0,False,23,False,"{'num_transactions': 907, 'total_amount': 66090728.070273295, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5306735.905601663}",False
TX_61157ee8,CUST_39161,4884573362591942,2024-10-16 08:22:06.852758+00:00,Education,online,edX,27905.55,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,a7674ee9ff3fdc91dbf9b5e79aad3741,139.160.57.106,1,False,8,False,"{'num_transactions': 96, 'total_amount': 1847333.4746176247, 'unique_merchants': 59, 'unique_countries': 11, 'max_single_amount': 711598.8301399794}",False
TX_a00d95bf,CUST_21390,5477547023755807,2024-10-06 18:35:40.455510+00:00,Grocery,online,Amazon Fresh,7573.79,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,a420cbc1229f49fa650cf474a41e4a06,4.49.63.123,0,False,18,True,"{'num_transactions': 265, 'total_amount': 6940214.009811758, 'unique_merchants': 96, 'unique_countries': 10, 'max_single_amount': 1721091.2645272452}",False
TX_7a1fef2a,CUST_97240,4823851350869346,2024-10-24 18:14:23.453447+00:00,Restaurant,premium,Ruth's Chris,46154.4,JPY,Japan,Unknown City,medium,Basic Credit,False,Chrome,web,0e05ba3bafe64e4e508358bcc6467935,210.38.69.221,0,False,18,False,"{'num_transactions': 540, 'total_amount': 18344109.061408814, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2486646.3511313493}",False
TX_4d46fa2d,CUST_96871,6092586098682200,2024-10-24 15:25:31.643423+00:00,Gas,local,Local Gas Station,433.75,GBP,UK,Unknown City,medium,Gold Credit,False,Edge,web,f1552e311f9f54c86e200652162b3210,211.34.149.93,0,False,15,False,"{'num_transactions': 167, 'total_amount': 3478165.095235829, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 906732.2152743775}",False
TX_12ad4f7c,CUST_92654,4200239602052551,2024-10-30 11:42:51.321989+00:00,Grocery,physical,Trader Joe's,810.88,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,990e5f3eb74b7887db0af57a1148b4ce,153.217.62.135,0,False,11,False,"{'num_transactions': 23, 'total_amount': 548144.7749083417, 'unique_merchants': 21, 'unique_countries': 6, 'max_single_amount': 355915.148086111}",False
TX_8ae85b92,CUST_53068,5458001112239516,2024-10-17 13:38:05.256264+00:00,Gas,major,Texaco,43846.55,JPY,Japan,Unknown City,medium,Premium Debit,False,Edge,web,5601419d263621bcc8fe1947efc2cf50,132.73.251.17,0,False,13,False,"{'num_transactions': 768, 'total_amount': 49086504.55616499, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5969805.593460049}",False
TX_a800fdbd,CUST_61267,370609383770799,2024-10-30 08:30:09.219361+00:00,Gas,local,Highway Gas Stop,30968.91,RUB,Russia,Unknown City,medium,Gold Credit,False,Chrome,web,44e0801d73e4bc3b1b6497184a3e3061,36.45.209.55,0,False,8,False,"{'num_transactions': 5, 'total_amount': 227414.41365369386, 'unique_merchants': 5, 'unique_countries': 2, 'max_single_amount': 66989.07357790436}",False
TX_b81140fd,CUST_24169,5309376345725080,2024-10-12 22:39:30.412186+00:00,Gas,local,Highway Gas Stop,519.01,USD,USA,San Antonio,medium,Gold Credit,False,Safari,web,eac622cbb4f603f6b6751b0d5b1315bb,67.208.229.179,0,False,22,True,"{'num_transactions': 347, 'total_amount': 7801580.583703734, 'unique_merchants': 95, 'unique_countries': 11, 'max_single_amount': 1015931.1970996493}",False
TX_643d2adb,CUST_52802,4752106516807200,2024-10-19 02:28:30.260389+00:00,Education,online,MasterClass,294.95,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,8ef1bcf08007f16f32e7933e174c7198,139.225.172.186,1,False,2,True,"{'num_transactions': 574, 'total_amount': 19026356.48069341, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1904382.3890437388}",True
TX_516fe940,CUST_63915,5003432175155325,2024-10-20 14:24:02.765642+00:00,Gas,local,Highway Gas Stop,1042.07,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,decdf56832d5c588210133701ee3c2f2,15.76.113.42,0,False,14,True,"{'num_transactions': 268, 'total_amount': 3285333.760717012, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 1211879.8755939235}",False
TX_8d024025,CUST_95404,4992009519227733,2024-10-10 12:47:43.257094+00:00,Retail,online,eBay,519.26,CAD,Canada,Unknown City,medium,Basic Credit,False,Android App,mobile,28aa124ad2665fe19f19cf950924303e,28.21.41.151,0,False,12,False,"{'num_transactions': 598, 'total_amount': 16674082.69094797, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 2901972.4743727287}",False
TX_6c9a9435,CUST_12511,6808252049838533,2024-10-04 09:46:01.387386+00:00,Gas,local,Local Gas Station,278.51,GBP,UK,Unknown City,medium,Gold Credit,False,Safari,web,5f6056a0d2987f2cd4aa97a97516041a,69.99.201.168,0,False,9,False,"{'num_transactions': 290, 'total_amount': 5027423.509305707, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 997771.6142516014}",False
TX_d26101a1,CUST_30224,4339065209870226,2024-10-24 17:12:54.580058+00:00,Grocery,online,Walmart Grocery,111715.1,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,c2b38013ebeb9b004d79a78ba62c2ccc,233.186.134.23,0,False,17,False,"{'num_transactions': 363, 'total_amount': 42606005.1636128, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 851148.8099378856}",False
TX_c340022f,CUST_27802,4177778880249677,2024-10-27 01:33:16.442598+00:00,Education,supplies,University Bookstore,69.92,AUD,Australia,Unknown City,medium,Basic Debit,False,Android App,mobile,45c2afcd7638e3e27edbc0ae2012094b,131.173.178.15,0,False,1,True,"{'num_transactions': 84, 'total_amount': 878798.6394939224, 'unique_merchants': 54, 'unique_countries': 12, 'max_single_amount': 647077.9070012949}",False
TX_897b6832,CUST_54647,4047336331109277,2024-10-02 17:35:06.140248+00:00,Healthcare,pharmacy,CVS Pharmacy,9846.44,MXN,Mexico,Unknown City,medium,Gold Credit,False,Firefox,web,fe0214953cd90104571264ae26abc18b,36.12.105.236,0,False,17,False,"{'num_transactions': 260, 'total_amount': 9095480.317970335, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 810398.558616103}",False
TX_c31bc076,CUST_82279,4165059955554646,2024-10-01 11:44:38.623884+00:00,Grocery,online,Amazon Fresh,609.09,EUR,Germany,Unknown City,medium,Gold Credit,False,Edge,web,951e77669ce4a2f5ee7530ce33fdfcb5,110.53.102.82,0,False,11,False,"{'num_transactions': 289, 'total_amount': 4936726.3652677145, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 876012.7157127546}",False
TX_c76490a6,CUST_13053,5395167115186560,2024-10-28 09:20:02.809487+00:00,Travel,transport,Lyft,277.14,EUR,France,Unknown City,medium,Gold Credit,False,iOS App,mobile,76c265e8ec77ab07d2f6ee09c3dbd1ec,58.79.255.127,0,True,9,False,"{'num_transactions': 77, 'total_amount': 653284.1069416616, 'unique_merchants': 49, 'unique_countries': 5, 'max_single_amount': 433762.43916327663}",False
TX_8a1b4a6c,CUST_54384,378723023330203,2024-10-12 09:33:33.320462+00:00,Travel,airlines,Delta,2034.52,CAD,Canada,Unknown City,medium,Premium Debit,False,Firefox,web,66fca106355e3aa62ce4597c6ec4b164,210.241.8.17,0,True,9,True,"{'num_transactions': 573, 'total_amount': 15791477.11430851, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1618372.839594502}",False
TX_17842160,CUST_57730,4911646513186361,2024-10-14 05:40:09.512243+00:00,Travel,transport,Lyft,521.56,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,21ad58b0af966f14a76b5af4ec5490e9,116.172.113.255,0,True,5,False,"{'num_transactions': 747, 'total_amount': 17157180.715439275, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1937664.2838818575}",False
TX_6bffb89f,CUST_63532,5214180257950650,2024-10-30 15:27:00.473917+00:00,Education,supplies,University Bookstore,29690.53,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,851c399f4e08c37ce102fd2650bfd921,27.90.34.97,1,False,15,False,"{'num_transactions': 4, 'total_amount': 362403.72411493707, 'unique_merchants': 4, 'unique_countries': 1, 'max_single_amount': 115209.37518673568}",False
TX_35764493,CUST_68367,373199014966500,2024-10-11 06:14:07.875554+00:00,Gas,local,Highway Gas Stop,202807.5,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Chrome,web,ddba4759d6a9b5f707ecbccad4461a3c,208.35.49.137,0,False,6,False,"{'num_transactions': 877, 'total_amount': 163993389.08961847, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1956153.3043411116}",False
TX_0490e1ce,CUST_56595,6422756329720175,2024-10-18 17:27:53.317041+00:00,Healthcare,medical,Local Hospital,188.04,USD,USA,Los Angeles,large,Basic Debit,False,Safari,web,9c914496f3e02653330c10b9ef43eda8,244.245.105.189,0,False,17,False,"{'num_transactions': 565, 'total_amount': 8807414.040941777, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 729789.3864976495}",False
TX_49296e8c,CUST_69217,5517569144134888,2024-10-10 18:50:06.613766+00:00,Entertainment,gaming,Steam,60.31,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,iOS App,mobile,f38d83fd9b9aa62a874a01872254a967,22.218.43.146,1,True,18,False,"{'num_transactions': 1193, 'total_amount': 33315726.773308706, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2301753.049260998}",True
TX_639c1255,CUST_96642,374480347549828,2024-10-22 22:22:02.945397+00:00,Restaurant,premium,Morton's,772.17,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,509ac9264dc77287f61c1d2c777e372a,31.203.46.99,1,False,22,False,"{'num_transactions': 114, 'total_amount': 6550187.468791903, 'unique_merchants': 67, 'unique_countries': 12, 'max_single_amount': 3092138.2662870744}",False
TX_6cc34338,CUST_95784,6638867122738106,2024-10-02 14:49:44.293032+00:00,Travel,transport,Lyft,3728.38,MXN,Mexico,Unknown City,medium,Gold Credit,False,Chrome,web,0057f7cf8c9c36c1f24af30b3ad1a316,233.104.166.218,0,True,14,False,"{'num_transactions': 259, 'total_amount': 8128705.15627318, 'unique_merchants': 95, 'unique_countries': 11, 'max_single_amount': 3140862.593733205}",False
TX_fe76c171,CUST_23866,4228497478121060,2024-10-26 06:59:43.350385+00:00,Entertainment,streaming,Amazon Prime,1171.24,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,0ce15f2df99e97a499ee9fd44c7896a8,16.11.79.145,0,True,6,True,"{'num_transactions': 46, 'total_amount': 1547586.2838638795, 'unique_merchants': 35, 'unique_countries': 10, 'max_single_amount': 925561.6936449943}",False
TX_d140e2b7,CUST_78817,6216364864562753,2024-09-30 06:29:27.033020+00:00,Restaurant,casual,TGI Fridays,169279.76,JPY,Japan,Unknown City,medium,Platinum Credit,False,Safari,web,941817f496452f9f06e436bb44ba3120,16.114.42.181,0,False,6,False,"{'num_transactions': 329, 'total_amount': 44400036.468005955, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 701465.8712149439}",False
TX_9bea504f,CUST_96246,6297961306471774,2024-10-08 13:29:18.775848+00:00,Grocery,online,FreshDirect,705.5,AUD,Australia,Unknown City,medium,Gold Credit,False,Chrome,web,d348cdb1fc42a0032a3ba9aea761b760,214.42.204.174,0,False,13,False,"{'num_transactions': 1209, 'total_amount': 40379242.49331592, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4331835.134542406}",False
